23,0.000000,0.000000,0.003339,0.003339,0.006678,0.005008,0.000000,0.000000,0.023372,0.000000,0.000000,0.000000,0.919866,0.001669,0.000000,0.000000,0.028381,0.000000,0.000000,0.000000,0.006678,0.001669,0.000000,0.000000,0.000000
24,0.000000,0.000000,0.001669,0.000000,0.013356,0.000000,0.000000,0.000000,0.016694,0.001669,0.003339,0.000000,0.936561,0.000000,0.000000,0.003339,0.010017,0.003339,0.000000,0.000000,0.005008,0.001669,0.001669,0.000000,0.001669
25,0.000000,0.001669,0.000000,0.000000,0.010017,0.001669,0.001669,0.000000,0.011686,0.001669,0.000000,0.000000,0.939900,0.000000,0.001669,0.000000,0.018364,0.000000,0.003339,0.000000,0.006678,0.000000,0.000000,0.001669,0.000000
26,0.001669,0.000000,0.001669,0.000000,0.010017,0.000000,0.000000,0.000000,0.010017,0.006678,0.000000,0.000000,0.939900,0.000000,0.001669,0.000000,0.013356,0.006678,0.000000,0.000000,0.006678,0.000000,0.000000,0.001669,0.000000
27,0.000000,0.000000,0.000000,0.000000,0.005008,0.000000,0.000000,0.000000,0.013356,0.005008,0.000000,0.006678,0.921536,0.005008,0.001669,0.003339,0.028381,0.000000,0.000000,0.000000,0.005008,0.001669,0.001669,0.001669,0.000000
28,0.001669,0.001669,0.000000,0.000000,0.000000,0.006678,0.000000,0.000000,0.008347,0.000000,0.001669,0.000000,0.949917,0.003339,0.001669,0.005008,0.011686,0.000000,0.000000,0.000000,0.000000,0.001669,0.005008,0.001669,0.000000
29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001669,0.000000,0.023372,0.000000,0.000000,0.001669,0.931553,0.000000,0.000000,0.000000,0.025042,0.001669,0.000000,0.008347,0.003339,0.001669,0.001669,0.000000,0.000000
30,0.000000,0.001669,0.000000,0.000000,0.000000,0.000000,0.000000,0.001669,0.000000,0.000000,0.001669,0.000000,0.936561,0.005008,0.001669,0.015025,0.030050,0.001669,0.000000,0.000000,0.003339,0.000000,0.001669,0.000000,0.000000
31,0.001669,0.001669,0.001669,0.000000,0.003339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.953255,0.005008,0.000000,0.003339,0.023372,0.000000,0.000000,0.000000,0.000000,0.000000,0.001669,0.001669,0.003339
32,0.000000,0.000000,0.000000,0.000000,0.000000,0.003339,0.016694,0.000000,0.020033,0.000000,0.000000,0.000000,0.936561,0.000000,0.000000,0.000000,0.015025,0.000000,0.000000,0.000000,0.005008,0.001669,0.001669,0.000000,0.000000
33,0.000000,0.003339,0.001669,0.001669,0.003339,0.000000,0.000000,0.001669,0.026711,0.003339,0.006678,0.000000,0.938230,0.000000,0.000000,0.000000,0.006678,0.003339,0.000000,0.003339,0.000000,0.000000,0.000000,0.000000,0.000000
34,0.000000,0.000000,0.000000,0.001669,0.000000,0.000000,0.000000,0.001669,0.011686,0.000000,0.000000,0.000000,0.908180,0.005008,0.003339,0.000000,0.061770,0.000000,0.001669,0.000000,0.000000,0.000000,0.003339,0.000000,0.001669
35,0.001669,0.001669,0.000000,0.000000,0.000000,0.000000,0.003339,0.000000,0.013356,0.000000,0.003339,0.000000,0.933222,0.008347,0.000000,0.000000,0.025042,0.000000,0.005008,0.000000,0.003339,0.001669,0.000000,0.000000,0.000000
36,0.001669,0.001669,0.000000,0.001669,0.000000,0.000000,0.003339,0.000000,0.013356,0.000000,0.001669,0.005008,0.933222,0.000000,0.000000,0.003339,0.025042,0.000000,0.005008,0.000000,0.000000,0.001669,0.001669,0.001669,0.000000
37,0.000000,0.001669,0.000000,0.001669,0.000000,0.005008,0.000000,0.001669,0.051753,0.001669,0.001669,0.005008,0.846411,0.000000,0.000000,0.001669,0.078464,0.000000,0.000000,0.001669,0.000000,0.000000,0.001669,0.000000,0.000000
38,0.000000,0.000000,0.001669,0.001669,0.000000,0.005008,0.005008,0.001669,0.031720,0.000000,0.000000,0.000000,0.869783,0.000000,0.000000,0.000000,0.061770,0.005008,0.010017,0.003339,0.000000,0.001669,0.000000,0.001669,0.000000
39,0.001669,0.001669,0.001669,0.001669,0.003339,0.000000,0.010017,0.000000,0.020033,0.000000,0.000000,0.000000,0.844741,0.090150,0.001669,0.000000,0.011686,0.000000,0.005008,0.000000,0.003339,0.001669,0.000000,0.000000,0.001669
40,0.001669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080134,0.003339,0.000000,0.000000,0.853088,0.000000,0.000000,0.003339,0.048414,0.001669,0.005008,0.000000,0.000000,0.000000,0.001669,0.000000,0.001669
41,0.005008,0.001669,0.000000,0.000000,0.003339,0.000000,0.003339,0.000000,0.048414,0.001669,0.000000,0.000000,0.911519,0.000000,0.000000,0.000000,0.023372,0.001669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
